ID,Absolute_Magnitude,Est_Dia_In_Km_Min,Est_Dia_In_Km_Max,Close_Approach_Date,Relative_Velocity_Km_Per_Hr,Miss_Dist_Kilometers,Minimum_Orbit_Intersection,Jupiter_Tisserand_Invariant,Epoch_Osculation,Eccentricity,Semi_Major_Axis,Inclination,Asc_Node_Longitude,Orbital_Period,Perihelion_Distance,Perihelion_Arg,Aphelion_Dist,Perihelion_Time,Mean_Anomaly,Mean_Motion,Hazardous
141527 2002FG7,18.8,0.5,1.0,2028-03-22,55267.86363170472,0.19913,0.041,4.2682038876142485,2461000.5,0.627,1.513305,9.2,187.4633,680.0,0.565,247.7223,2.462,2461124.584548657,294.30503,0.5294117647058824,False
141531 2002GB,19.2,,,-,102691.67924598877,,0.28031,5.9300642670208505,2461000.5,0.529,0.992105,22.5,40.8046,360.9,0.467,8.3251,1.517,2460959.492889891,40.90042,0.9975062344139652,
141593 2002HK12,18.3,0.39,0.39,2036-08-10,45791.40490534404,0.06736,0.02404,3.6510329234253738,2461000.5,0.529,2.002219,2.3,306.9731,1034.8,0.944,2.2781,3.061,2460769.382042596,80.40267,0.3478933127174333,False
141614 2002JV15,19.4,0.3,0.8,2037-11-10,104693.64587345664,0.15357,0.03957,4.139919111994118,2461000.5,0.536,1.624171,7.2,200.5998,756.0,0.753,127.417,2.495,2460791.523852847,99.5069,0.4761904761904761,False
141670 2002JS100,16.9,,,-,40601.660663728086,,0.22154,3.332904657027868,2461000.5,0.485,2.387029,13.3,144.1539,1347.1,1.23,192.2237,3.544,2460656.0949085867,92.0422,0.2672407393660456,
141761 2002MC,17.4,,,-,36547.51799733048,,0.26339,3.166099015407281,2461000.5,0.51,2.574591,18.9,151.4474,1508.9,1.263,159.8801,3.886,2461539.1842508507,231.47845,0.238584399231228,
141765 2002MP3,16.4,,,-,,,0.392,3.519115752696489,2461000.5,0.469,2.000214,33.1,100.298,1033.3,1.062,270.2094,2.938,2460901.166189441,34.60881,0.3483983354301752,
141851 2002PM6,17.8,0.64,0.64,2040-08-05,119295.6839043984,0.09598,0.03891,4.82172221253852,2461000.5,0.85,1.197958,19.1,304.0004,478.9,0.179,224.531,2.216,2461064.652823709,311.7766,0.7517226978492378,False
141874 2002PO34,17.9,,,-,,,0.27812,3.928897873016526,2461000.5,0.349,1.834657,11.0,143.601,907.7,1.195,291.0714,2.475,2460865.2446724013,53.64461,0.3966068084168778,
142040 2002QE15,16.3,1.2,1.2,2030-11-07,58390.18698417876,0.12,0.11608,4.057460170876008,2461000.5,0.344,1.667094,28.3,226.3783,786.2,1.093,160.5418,2.241,2461224.5390461623,257.41412,0.4578987534978376,False
142348 2002RX211,18.3,0.6,1.3,2106-12-02,36319.872541925884,0.17711,0.14677,3.634122152404229,2461000.5,0.457,2.065243,6.1,96.6261,1084.1,1.121,324.3928,3.01,2461292.6962331017,262.96642,0.3320726870214925,False
142464 2002TC9,18.3,0.886,0.886,2032-04-02,31224.07090853651,0.11839,0.05799,5.140917858975038,2461000.5,0.155,1.233911,16.3,191.8067,500.6,1.043,29.3412,1.425,2460844.6171885687,112.09248,0.7191370355573312,False
142555 2002TB58,16.4,,,-,46723.99432713984,,0.42876,3.0553011408776425,2461000.5,0.563,2.633333,23.4,219.1618,1560.8,1.15,268.0101,4.117,2460426.321414319,132.43182,0.230650948231676,
142561 2002TX68,18.2,,,-,,,0.24923,4.147130448519345,2461000.5,0.294,1.674039,16.7,150.097,791.1,1.183,122.5661,2.165,2461088.6962078097,319.86662,0.4550625711035267,
142563 2002TR69,17.2,0.86,0.86,2059-03-10,41729.86700343756,0.19022,0.10202,4.128488810330859,2461000.5,0.344,1.65995,20.5,341.9483,781.2,1.089,192.2912,2.23,2460677.898032355,148.67176,0.4608294930875575,False
142781 2002UM11,16.2,,,-,,,0.31133,3.5190358143143685,2461000.5,0.388,1.951104,41.0,228.9684,995.4,1.194,229.0518,2.708,2460655.260976771,124.85423,0.3616636528028933,
143381 2003BC21,16.2,,,-,,,0.29635,3.21312591391374,2461000.5,0.511,2.59625,5.5,292.1015,1528.0,1.27,114.1101,3.922,2461652.010575589,206.5009,0.2356020942408377,
143404 2003BD44,17.0,1.1,2.4,2039-07-28,77494.8767232798,0.19815,0.01755,3.620360518416612,2461000.5,0.608,1.967395,2.7,181.1628,1007.9,0.772,89.3953,3.163,2460930.183034824,25.11463,0.3571782914971723,False
143409 2003BQ46,17.8,,,-,,,0.2824,3.8036677642892514,2461000.5,0.351,1.949731,8.2,163.6909,994.4,1.266,44.4736,2.633,2460740.1265501194,94.26245,0.3620273531777956,
143487 2003CR20,18.8,0.5,1.0,2034-03-23,85428.53134915212,0.11117,0.00027,3.319622280937081,2461000.5,0.73,2.124431,5.0,177.04,1131.0,0.574,88.8676,3.675,2460694.857268549,97.28684,0.3183023872679045,False
143527 2003EN16,18.6,,,-,,,0.19105,4.142207624786336,2461000.5,0.352,1.66138,17.3,181.6926,782.2,1.076,242.2314,2.246,2461145.4215603485,293.29882,0.4602403477371516,
143624 2003HM16,16.0,2.63,2.63,2039-03-27,91712.02333265352,0.13976,0.05288,3.463605018595064,2461000.5,0.577,1.966682,35.5,195.8298,1007.4,0.831,47.1986,3.102,2460873.2254804834,45.48249,0.357355568790947,False
143637 2003LP6,16.5,,,-,,,0.34121,3.372142762125378,2461000.5,0.884,1.746359,43.6,144.441,842.9,0.203,260.7236,3.29,2461285.293676661,238.37181,0.4270969272748843,
143643 2003NP7,18.2,,,-,,,0.27406,3.541017607305717,2461000.5,0.418,2.179631,11.2,284.9626,1175.4,1.268,324.0954,3.091,2461034.072684076,349.71711,0.3062787136294027,
143649 2003QQ47,17.4,0.9,2.0,2031-03-19,106324.88218228189,0.08654,0.00163,5.214734058382934,2461000.5,0.187,1.085323,62.1,0.9845,413.0,0.882,104.9648,1.288,2460813.757324392,162.78292,0.8716707021791767,False
143651 2003QO104,16.1,2.29,2.29,2034-04-20,38689.64757794304,0.17882,0.00189,3.5064852246834137,2461000.5,0.526,2.133019,11.6,58.1655,1137.9,1.011,183.5902,3.255,2460677.933289714,102.05437,0.3163722646981281,False
143678 2003SA224,16.5,1.4,3.0,2042-03-10,29388.57476560693,0.15712,0.15054,4.186912841007809,2461000.5,0.329,1.649599,13.9,2.7638,773.9,1.107,142.0283,2.192,2460735.9540991085,123.0659,0.4651763793771805,False
143947 2003YQ117,15.4,2.01,2.01,2051-11-06,82415.72201556456,0.12234,0.1029,3.299628805021575,2461000.5,0.654,2.181967,21.0,217.4887,1177.3,0.754,135.7158,3.61,2461039.139686,348.18414,0.3057844219825023,False
143992 2004AF,16.1,1.75,1.75,2028-08-20,77601.28258182059,0.16827,0.03291,3.552338514174253,2461000.5,0.554,1.971134,27.1,315.6078,1010.8,0.88,57.9858,3.062,2461034.670878825,347.83015,0.3561535417491096,False
14402 1991DB,18.7,0.56,0.56,2110-04-17,25259.95854573505,0.19733,0.10239,4.065175934856523,2461000.5,0.402,1.71484,11.4,158.1394,820.2,1.026,51.5311,2.404,2460679.112044469,141.05814,0.4389173372348207,False
144332 2004DV24,16.6,1.3,2.9,2035-09-10,107758.76898042756,0.09365,0.0056,4.218171574767186,2461000.5,0.29,1.423013,55.9,171.1285,620.0,1.011,186.4164,1.835,2460865.004697968,78.67109,0.5806451612903226,False
144411 2004EW9,16.5,2.14,2.14,2028-05-18,45520.97192311752,0.19713,0.09145,3.728684287750076,2461000.5,0.534,1.917175,8.8,288.7868,969.6,0.894,8.1808,2.941,2460977.9435666134,8.37494,0.3712871287128713,False
144861 2004LA12,15.4,,,-,,,0.35718,2.785317864624904,2461000.5,0.749,2.508739,39.4,159.1826,1451.4,0.629,199.4802,4.388,2460653.34459152,86.10826,0.2480363786688714,
144898 2004VD17,18.8,0.32,0.32,2032-05-01,56055.09289870368,0.02099,0.00176,4.318611171880897,2461000.5,0.589,1.508016,4.2,223.9422,676.4,0.62,91.0242,2.396,2460701.579533773,159.09292,0.5322294500295683,False
144900 2004VG64,18.3,0.6,1.3,2026-10-17,113127.6931875306,0.17964,0.02763,5.899148132181367,2461000.5,0.656,0.968426,36.2,208.841,348.1,0.333,43.9562,1.603,2460919.856695061,83.40129,1.0341855788566503,False
144901 2004WG1,17.5,2.24,2.24,2027-04-17,60665.41561160592,0.06492,0.0562,4.106428158847606,2461000.5,0.522,1.639905,13.0,41.9777,767.1,0.784,232.4878,2.496,2460789.9666995173,98.80911,0.4692999608916699,False
144922 2005CK38,17.4,,,-,,,0.25835,3.5949700122889774,2461000.5,0.412,2.132505,8.2,8.7254,1137.5,1.253,213.645,3.012,2461467.424436185,212.22006,0.3164835164835164,
145656 4788P-L,16.5,,,-,,,0.25726,3.132922155330064,2461000.5,0.555,2.642083,11.1,174.3525,1568.6,1.176,100.9433,4.108,2460553.5999971502,102.56396,0.2295040163202856,
14827 Hypnos,18.9,,,-,49252.79489444892,,0.01577,2.931660770113691,2461000.5,0.664,2.85074,2.0,57.7269,1758.1,0.957,238.6406,4.744,2460495.5584483026,103.39722,0.2047665092998123,
152558 1990SA,16.8,,,-,74808.59945681412,,0.30844,3.462914769906065,2461000.5,0.441,2.013768,38.1,172.1447,1043.8,1.125,115.1373,2.902,2460599.8338812725,138.1887,0.3448936577888484,
152560 1991BN,19.2,0.2,0.2,2028-11-19,27545.83375687085,0.15359,0.02058,4.5697339116579405,2461000.5,0.398,1.443506,3.4,268.8021,633.5,0.869,80.9895,2.018,2460782.645271937,123.80649,0.5682715074980268,False
152561 1991RB,19.2,0.4,0.9,2041-02-21,45538.30519833276,0.19429,0.0387,4.448576814313722,2461000.5,0.486,1.454417,19.6,359.2841,640.7,0.748,68.9735,2.161,2460743.256080632,144.54923,0.5618854378024036,False
152563 1992BF,19.7,0.46,0.46,2029-12-08,82093.2387520302,0.15793,0.06258,6.529593851920929,2461000.5,0.272,0.907875,7.2,315.1915,316.0,0.661,336.566,1.155,2461103.825670294,242.27373,1.139240506329114,False
152564 1992HF,19.6,0.282,0.282,2041-12-05,62360.45274556584,0.15516,0.12002,4.57352502981146,2461000.5,0.562,1.390999,13.3,213.3593,599.2,0.61,128.3456,2.172,2460819.915701926,108.49102,0.6008010680907877,False
152575 1994GY,17.0,,,-,,,0.2588,3.133335079957413,2461000.5,0.528,2.678724,12.3,33.6591,1601.4,1.266,190.5401,4.092,2460719.2126600803,63.23571,0.2248032971150243,
152637 1997NC1,17.8,0.44,0.44,2026-06-27,46714.03932104064,0.01715,0.01527,6.780627092973513,2461000.5,0.209,0.864895,16.7,96.4577,293.8,0.685,16.5997,1.045,2461093.574164309,245.95191,1.2253233492171545,False
152664 1998FW4,19.7,0.34,0.34,2029-09-30,80506.26749875824,0.02614,0.01508,3.037688872760289,2461000.5,0.714,2.520166,3.4,353.5342,1461.3,0.721,85.607,4.32,2460991.3490450634,2.25438,0.2463559843974543,False
152667 1998FR11,16.4,4.89,4.89,2031-05-13,70076.58833308103,0.11486,0.06548,2.8841283415041303,2461000.5,0.708,2.807118,6.7,129.8441,1717.9,0.821,158.5979,4.793,2461322.1141825304,292.60193,0.2095581815006694,False
152671 1998HL3,20.2,0.298,0.298,2028-06-27,81609.8856396246,0.17535,0.04539,5.475452292534571,2461000.5,0.366,1.128971,2.7,163.6308,438.1,0.716,188.1514,1.542,2461128.386832633,254.92345,0.8217301985847979,False
152679 1998KU2,16.6,4.692,4.692,2042-07-31,28436.63062128498,0.08825,0.06008,3.404060187768447,2461000.5,0.552,2.251777,4.9,205.7156,1234.2,1.008,120.3042,3.496,2460935.265070237,19.02814,0.2916869227029655,False
152680 1998KJ9,19.5,0.3,0.8,2044-01-05,64526.07461891724,0.07313,0.0059,4.390611753831265,2461000.5,0.64,1.447687,10.9,98.5394,636.2,0.522,260.1049,2.374,2461207.223914272,243.02771,0.565859792518076,False
152685 1998MZ,19.3,0.4,0.8,2041-11-17,80735.574598047,0.16872,0.00162,4.699490821365333,2461000.5,0.573,1.346151,0.1,122.3017,570.5,0.575,39.2251,2.118,2461188.330344123,241.46983,0.6310254163014899,False
152742 1998XE12,19.2,0.413,0.413,2038-01-25,94966.28475469993,0.14909,0.11178,6.464974717824568,2461000.5,0.739,0.87808,13.4,280.0119,300.5,0.229,353.1708,1.527,2460986.7173570115,16.50956,1.1980033277870217,False
152754 1999GS6,19.2,0.414,0.414,2032-09-14,63608.29564449745,0.10271,0.01887,5.199536545728024,2461000.5,0.497,1.190895,2.0,314.3594,474.7,0.599,134.9973,1.783,2461176.2128559174,226.74072,0.7583737097113967,False
152756 1999JV3,18.9,0.5,0.5,2074-11-09,42122.94695066125,0.19683,0.06648,4.514597196445485,2461000.5,0.415,1.450592,15.2,229.0143,638.1,0.849,101.5792,2.052,2460975.3925733743,14.16408,0.5641748942172073,False
152770 1999RR28,18.4,0.6,1.3,2048-10-01,59588.70592958893,0.19087,0.01687,3.672443614419801,2461000.5,0.654,1.878419,7.1,178.1353,940.3,0.649,284.6068,3.107,2460935.1301070736,25.02609,0.3828565351483569,False
152787 1999TB10,18.7,0.5,1.1,2032-03-16,39337.00068264912,0.18177,0.09645,4.773966957775369,2461000.5,0.232,1.363464,16.0,1.8788,581.5,1.048,137.4563,1.679,2460936.478192534,39.63385,0.6190885640584695,False
152828 1999VT25,21.2,0.16,0.3,2088-11-30,76987.61960104044,0.16406,0.04833,5.280593822374599,2461000.5,0.523,1.162026,5.2,221.9243,457.5,0.554,319.2459,1.77,2461193.160914412,208.40879,0.7868852459016393,False
152889 2000CF59,16.6,,,-,,,0.31662,3.7517744685636463,2461000.5,0.641,1.679446,41.5,141.7437,795.0,0.603,222.467,2.756,2461013.401823577,354.15741,0.4528301886792453,
152895 2000CQ101,18.2,0.6,1.4,2104-04-20,17275.454520051204,0.17298,0.14925,3.426104191632712,2461000.5,0.495,2.286743,3.0,29.732,1263.1,1.154,174.3718,3.419,2460545.9887098065,129.54564,0.2850130630987253,False
152931 2000EA107,16.3,0.95,0.95,2045-04-27,81003.69454950144,0.1686,0.16292,6.257982064651156,2461000.5,0.456,0.929711,28.6,52.8729,327.4,0.506,278.0152,1.353,2460948.570893104,57.09429,1.0995723885155773,False
152941 2000FM10,17.6,0.82,0.82,2084-01-05,71241.20367461749,0.16801,0.12706,4.28547708529584,2461000.5,0.681,1.48132,8.7,18.518,658.5,0.473,343.9795,2.49,2461109.2915714225,300.52619,0.5466970387243736,False
152942 2000FN10,16.7,1.2,2.7,2027-04-06,57349.28093274756,0.19769,0.17983,3.651557858139057,2461000.5,0.457,1.938084,27.1,8.1578,985.5,1.053,235.4134,2.824,2460557.024353617,161.99999,0.365296803652968,False
152952 2000GC2,17.6,,,-,,,0.2792,4.338165751924958,2461000.5,0.187,1.383502,55.3,358.6822,594.4,1.125,280.2006,1.642,2461285.9084689664,187.13738,0.6056527590847914,
152964 2000GP82,17.8,0.7,0.7,2028-01-25,42068.560029558124,0.09552,0.09156,4.653377826239703,2461000.5,0.393,1.396757,13.2,114.8533,602.9,0.847,333.1052,1.946,2461166.12466307,261.111,0.5971139492453144,False
152978 2000GJ147,19.5,0.34,0.34,2084-05-09,49587.479130388325,0.14565,0.02701,5.309531353478388,2461000.5,0.237,1.162308,25.0,57.842,457.7,0.887,240.7847,1.438,2460887.755677747,88.67819,0.7865414026655014,False
153002 2000JG5,18.2,0.8,0.8,2031-05-04,99163.28219552172,0.19096,0.02986,4.4061346827285215,2461000.5,0.796,1.340661,31.4,213.0318,567.0,0.273,233.4644,2.408,2461250.17250764,201.47554,0.6349206349206349,False
153195 2000WB1,17.5,1.44,1.44,2043-10-22,101123.56572092784,0.11134,0.09137,4.590663592673597,2461000.5,0.619,1.301414,41.1,21.358,542.3,0.496,262.9115,2.107,2460992.7465378586,5.14727,0.663839203392956,False
153201 2000WO107,19.2,0.51,0.51,2031-02-06,87780.70794560759,0.12881,0.00286,6.229384842404419,2461000.5,0.781,0.911132,7.8,69.1854,317.7,0.2,213.7649,1.623,2461042.161416316,312.78646,1.13314447592068,False
153219 2000YM29,18.5,,,-,,,0.19489,3.360862436228455,2461000.5,0.436,2.089009,40.3,116.5359,1102.8,1.179,0.9964,2.999,2460743.200490045,83.99094,0.3264417845484222,
153220 2000YN29,17.5,0.81,0.81,2054-03-26,40345.51938596064,0.11872,0.03206,3.0821777552435847,2461000.5,0.668,2.540578,6.2,64.213,1479.1,0.844,142.6147,4.237,2460895.2113222363,25.62636,0.2433912514366845,False
153243 2001AU47,17.5,,,-,,,0.40209,4.691564547939508,2461000.5,0.531,1.29886,36.0,311.8954,540.7,0.61,9.3783,1.988,2461006.265446197,356.16123,0.6658035879415571,
153249 2001BW15,15.6,2.0,4.0,2032-08-26,93074.13854256096,0.17206,0.0561,3.230787250163865,2461000.5,0.591,2.117475,41.3,328.7641,1125.4,0.867,298.0564,3.368,2461179.287599256,302.81079,0.3198862626621645,False
153267 2001CB32,17.9,0.7,1.6,2043-08-21,63123.77039742324,0.16712,0.11939,3.8316443040383583,2461000.5,0.614,1.781441,9.7,75.5355,868.5,0.688,330.5318,2.875,2460581.8929215297,173.5216,0.4145077720207253,False
153271 2001CL42,17.4,2.441,2.441,2071-09-15,52836.95393678484,0.19043,0.19134,4.273099107892581,2461000.5,0.402,1.557307,21.6,12.0104,709.8,0.931,270.8778,2.184,2461351.0733348858,182.20414,0.507185122569738,False
153306 2001JL1,16.8,,,-,,,0.50638,3.10220906849858,2461000.5,0.523,2.553031,27.0,226.6414,1490.0,1.217,272.3215,3.889,2460859.141712683,34.15398,0.2416107382550335,
153311 2001MG1,17.4,0.9,2.0,2068-08-12,66861.7566011784,0.07083,0.0397,3.011224077008807,2461000.5,0.646,2.501823,28.4,142.3205,1445.4,0.886,218.5308,4.118,2460824.785221214,43.76506,0.24906600249066,False
153315 2001NH6,19.6,0.3,0.7,2030-07-18,107491.52115766837,0.13642,0.09797,4.922080063459372,2461000.5,0.45,1.237252,34.7,112.5256,502.7,0.681,288.4092,1.794,2460756.0906616165,175.03896,0.7161328824348518,False
153349 2001PJ9,18.6,0.5,1.1,2047-01-29,65884.68390800736,0.0889,0.05196,3.781411254944527,2461000.5,0.638,1.799996,10.6,283.5952,882.1,0.652,291.4466,2.948,2460851.6047593714,60.76835,0.4081169935381475,False
153415 2001QP153,17.1,1.0,2.3,2033-08-07,89242.34043521053,0.12806,0.07414,6.354793402368541,2461000.5,0.214,0.891526,50.2,317.6708,307.5,0.701,244.2748,1.082,2460967.144184687,39.05477,1.170731707317073,False
153460 2001RN,19.7,0.3,0.7,2043-09-06,53426.93365453608,0.14838,0.1396,4.515925702081372,2461000.5,0.581,1.413904,10.1,211.4392,614.1,0.592,30.449,2.236,2461304.385348189,181.8507,0.5862237420615535,False
153591 2001SN263,17.0,2.5,2.5,2036-03-06,24639.15845659665,0.14622,0.04718,3.6949795502149296,2461000.5,0.48,1.987763,6.7,325.7089,1023.6,1.034,173.0586,2.942,2460647.684712485,124.08081,0.3516998827667057,False
153792 2001VH75,18.2,0.6,1.3,2056-12-01,96675.06112413984,0.06793,0.0565,3.3158168365070773,2461000.5,0.743,2.098337,10.5,274.5315,1110.2,0.54,246.1226,3.657,2461237.9841970024,282.99374,0.3242658980363898,False
153814 2001WN5,18.3,0.94,0.94,2028-06-26,40097.582838270006,0.00166,0.0019,4.054267325117227,2461000.5,0.467,1.711496,1.9,277.3516,817.8,0.912,44.6486,2.511,2461167.2898475584,286.58077,0.4402054292002935,False
153842 2001XT30,16.7,,,-,,,0.20774,3.0755795890285285,2461000.5,0.567,2.749206,9.0,139.8283,1665.0,1.19,219.3886,4.308,2460423.5510295536,124.74712,0.2162162162162162,
153951 2002AC3,18.7,,,-,,,0.24941,3.9098754766732498,2461000.5,0.342,1.83621,15.5,314.3731,908.8,1.208,215.1577,2.464,2460549.432097012,178.67447,0.3961267605633803,
153953 2002AD9,16.8,,,-,,,0.40954,3.522764768145988,2461000.5,0.809,1.773378,31.0,2.5644,862.6,0.339,9.8059,3.208,2460833.816429716,69.56565,0.4173429167632738,
153957 2002AB29,17.8,,,-,156407.7678544199,,0.08157,2.680621183013434,2461000.5,0.759,2.531871,46.5,89.7133,1471.5,0.61,73.1642,4.454,2461168.1036260864,318.9961,0.2446483180428134,
153958 2002AM31,18.3,0.4,0.4,2032-07-29,36533.51259123636,0.03406,0.03203,4.073241623630713,2461000.5,0.451,1.703268,4.6,144.3608,811.9,0.934,197.9455,2.472,2461035.950577415,344.2818,0.4434043601428747,False
154007 2002BY,18.1,0.6,1.4,2061-05-22,9593.758861366896,0.17874,0.17499,3.9699048354860818,2461000.5,0.347,1.818009,2.7,214.2401,895.3,1.187,23.7555,2.449,2461423.5187285547,189.91357,0.4020998547972746,False
154019 2002CZ9,22.0,0.11,0.24,2031-03-04,66904.82687017153,0.04406,0.02534,4.864780635889288,2461000.5,0.36,1.325269,5.0,142.8403,557.3,0.848,80.8802,1.803,2460748.2919015554,162.93224,0.6459716490220707,False
